Alcohol Oxidoreductases,D000429,D08.811.682.047
Alcohol Withdrawal Delirium,D000430,C10.720.112.200; C25.723.705.150.200; C25.775.100.087.193.200; C25.775.835.250; F03.900.100.100; F03.900.825.500
Ethanol,D000431,D02.033.375
Methanol,D000432,D02.033.623
1-Propanol,D000433,D02.033.755.600
Alcoholic Beverages,D000434,G07.203.100.100; J02.200.100
Alcoholic Intoxication,D000435,C25.775.100.175; F03.900.100.300
Alcoholics Anonymous,D000436,N03.540.782.270
Alcoholism,D000437,C25.775.100.250; F03.900.100.350
Alcohols,D000438,D02.033
Pentanols,D000439,D02.033.415.640; D10.289.640
Butanols,D000440,D02.033.415.110; D10.289.110
Hexanols,D000441,D02.033.415.510; D10.289.510
Octanols,D000442,D02.033.415.600; D10.289.600
Alcuronium,D000443,D02.092.877.844.050; D02.675.276.844.050; D03.132.098.833.050; D03.633.100.531.085.777.050; D03.633.100.531.820.687.050
Aldehyde Dehydrogenase,D000444,D08.811.682.657.163.249
Aldehyde Oxidoreductases,D000445,D08.811.682.657.163
Aldehyde-Lyases,D000446,D08.811.520.224.062
Aldehydes,D000447,D02.047
Aldicarb,D000448,D02.241.081.251.046
Aldehyde Reductase,D000449,D08.811.682.047.150.700.156.500; D08.811.682.047.820.284.500
Aldosterone,D000450,D04.210.500.745.745.654.062; D06.472.040.585.353.118
Mineralocorticoid Receptor Antagonists,D000451,D06.347.700; D27.505.696.399.450.600; D27.505.696.560.500.726.249
Aldrin,D000452,D02.455.526.439.042
Aleutian Mink Disease,D000453,C01.925.256.700.091; C01.925.839.091; C11.270.040.772.270; C20.673.774.257.270; C22.062
Aleutian Mink Disease Virus,D000454,B04.280.580.650.040.050
Medicago sativa,D000455,B01.875.800.575.912.250.401.590.500
Cyanobacteria,D000458,B03.280; B03.440.475.100
Phaeophyceae,D000459,B01.750.600
Chlorophyta,D000460,B01.875.150
Rhodophyta,D000461,B01.715
Algeria,D000462,Z01.058.266.104
Algestone Acetophenide,D000463,D04.210.500.745.745.654.829.025.025
Alginates,D000464,D09.698.068
Algorithms,D000465,G17.035; L01.224.050
Alkadienes,D000466,D02.455.326.271.665.146
Alkalies,D000468,D01.045
Alkaline Phosphatase,D000469,D08.811.277.352.650.035
Alkaloids,D000470,D03.132
Alkalosis,D000471,C18.452.076.354
"Alkalosis, Respiratory",D000472,C08.618.501.271; C18.452.076.354.271
Alkanes,D000473,D02.455.326.146
Alkaptonuria,D000474,C16.320.565.100.187; C18.452.648.100.187
Alkenes,D000475,D02.455.326.271
Alkanesulfonates,D000476,D02.455.326.146.100.050; D02.886.645.600.055.050
Alkylating Agents,D000477,D27.505.519.124; D27.888.569.035
Alkylation,D000478,G02.111.035; G02.607.094; G03.059
Alkylmercury Compounds,D000479,D02.691.750.100
Alkynes,D000480,D02.455.326.397
Allantoin,D000481,D02.065.950.058; D03.383.129.308.432.555.105
Allantois,D000482,A10.615.284.147; A16.254.750.147
Alleles,D000483,G05.360.340.024.340.030
Allergens,D000485,D23.050.063
Allergy and Immunology,D000486,H02.403.044
Allethrins,D000487,D02.455.849.575.188.750.272
Allied Health Personnel,D000488,M01.526.485.067; N02.360.067
Alligators and Crocodiles,D000489,B01.050.150.900.833.100
Allium,D000490,B01.875.800.575.912.250.618.100.050.060
Allophanate Hydrolase,D000492,D08.811.277.087.060
Allopurinol,D000493,D03.633.100.759.160
Allosteric Regulation,D000494,G02.111.044
Allosteric Site,D000495,G02.111.570.120.147
Alloxan,D000496,D03.383.742.698.122
Alloys,D000497,D01.552.033; D25.058; J01.637.051.058
Allyl Compounds,D000498,D02.455.326.271.122
Allylamine,D000499,D02.092.050; D02.455.326.271.122.100
Allylestrenol,D000500,D04.210.500.365.415.050
Allylglycine,D000501,D02.455.326.271.122.260; D12.125.481.100
Allylisopropylacetamide,D000502,D02.065.064.189; D02.241.081.018.110.189; D02.455.326.271.122.272
Almanacs as Topic,D000503,L01.462.500.682.192.836.072
Aloe,D000504,B01.875.800.575.912.250.618.100.970.500
Alopecia,D000505,C17.800.329.937.122; C23.300.035
Alopecia Areata,D000506,C17.800.329.937.122.147
"Mucinosis, Follicular",D000507,C17.300.550.550; C17.800.329.937.122.550; C17.800.794.550
Alouatta,D000508,B01.050.150.900.649.313.988.400.600.075.050.075
alpha-Fetoproteins,D000509,D12.776.124.790.106.092; D12.776.320.525.500; D12.776.377.228.500; D12.776.377.715.085.092; D23.101.140.050
Alpha-Globulins,D000510,D12.776.124.790.106; D12.776.377.715.085
alpha-Macroglobulins,D000511,D12.776.124.050.080; D12.776.124.790.106.100; D12.776.124.790.720.100; D12.776.377.715.085.100; D12.776.377.715.647.100
Alpha Particles,D000512,G01.750.750.055
Alpha Rhythm,D000513,E01.370.376.300.150.374; E01.370.405.245.287.374; G07.265.087.500; G11.561.127.500
alpha 1-Antichymotrypsin,D000514,D09.400.430.563; D12.644.861.030; D12.776.124.050.050; D12.776.124.790.106.050; D12.776.377.715.085.050; D12.776.395.045; D12.776.872.030
alpha 1-Antitrypsin,D000515,D09.400.430.594; D12.644.861.035; D12.776.124.050.070; D12.776.124.790.106.085; D12.776.377.715.085.085; D12.776.395.068; D12.776.872.035
alpha-Amylases,D000516,D08.811.277.450.066.050
alpha-Chlorohydrin,D000517,D02.033.260.100; D02.033.455.706.100
Eflornithine,D000518,D12.125.068.665.340; D12.125.095.765.340
alpha-Galactosidase,D000519,D08.811.277.450.410.050
alpha-Glucosidases,D000520,D08.811.277.450.420.050
alpha-MSH,D000521,D06.472.699.327.935.179; D06.472.699.327.935.531.750.050; D06.472.699.631.525.600.179; D06.472.699.631.525.600.531.750.050; D12.644.400.400.935.179; D12.644.400.400.935.531.750.050; D12.644.400.460.050; D12.644.548.365.935.179; D12.644.548.365.935.531.750.050; D12.644.548.691.525.690.179; D12.644.548.691.525.690.531.750.050; D12.776.631.650.405.935.179; D12.776.631.650.405.935.531.750.050; D12.776.631.650.460.050
Alphaprodine,D000522,D03.383.621.040
Algestone,D000523,D04.210.500.745.745.654.829.025
Alphavirus,D000524,B04.820.578.875.054
Alprazolam,D000525,D03.633.100.079.080.030
Alprenolol,D000526,D02.033.100.624.698.055; D02.033.755.624.698.055; D02.092.063.624.698.055
Alprostadil,D000527,D10.251.355.255.550.250.100; D10.251.355.325.050; D23.469.050.175.725.250.100
Alternaria,D000528,B01.300.381.075
Complementary Therapies,D000529,E02.190
Alfaxalone Alfadolone Mixture,D000530,D04.210.500.745.558.050
Altitude,D000531,G16.500.275.058; N06.230.058
Altitude Sickness,D000532,C08.618.020
Altruism,D000533,F01.145.813.090
Alum Compounds,D000534,D01.056.025; D01.875.800.800.850.025
Aluminum,D000535,D01.268.557.050; D01.552.547.050
Aluminum Hydroxide,D000536,D01.045.250.050; D01.056.037; D01.248.497.158.459.075
Aluminum Oxide,D000537,D01.056.050; D01.650.550.050
Aluminum Silicates,D000538,D01.056.050.075; D01.578.725.025; D01.650.550.050.075; D01.837.725.700.760.050
Alveolar Process,D000539,A02.835.232.781.324.502.125; A14.521.125; A14.549.167.646.094
Alveolar Ridge Augmentation,D000540,E04.545.550.100; E06.645.550.100
Alveolectomy,D000541,E04.545.550.110; E06.645.550.110
"Alveolitis, Extrinsic Allergic",D000542,C08.381.483.125; C08.674.055; C20.543.480.680.075
Alveoloplasty,D000543,E04.545.550.120; E06.645.550.120
Alzheimer Disease,D000544,C10.228.140.380.100; C10.574.945.249; F03.615.400.100
Amanita,D000545,B01.300.179.100.110
Amanitins,D000546,D04.345.566.050; D12.644.456.050; D12.644.641.050; D23.946.587.175
Amantadine,D000547,D02.455.426.100.050.035
Amaranth Dye,D000548,D02.172.025; D02.455.426.559.847.638.555.200; D02.886.645.600.080.050.650.012; D04.615.638.555.200
Ambenonium Chloride,D000549,D02.092.877.096.019; D02.675.276.046
Amblyopia,D000550,C10.228.140.055; C10.597.751.941.073; C11.966.073; C23.888.592.763.941.073
Ambroxol,D000551,D02.092.146.300.100; D02.092.384.175.100
Ambulances,D000552,J01.937.500.050; N02.421.297.879.100
Ambulatory Care,D000553,E02.760.106; N02.421.585.106
Ambulatory Care Facilities,D000554,N02.278.035
Ambulatory Care Information Systems,D000555,N04.452.442.452.452.250; N04.452.515.360.050
Ambulatory Surgical Procedures,D000556,E04.030
Ambystoma,D000557,B01.050.150.900.090.608.080.068
Ambystoma mexicanum,D000558,B01.050.150.900.090.608.080.068.525
Ambystomatidae,D000559,B01.050.150.900.090.608.080
Amdinocillin,D000560,D02.065.589.099.750.124; D02.886.108.750.124; D03.633.100.300.750.124
Amdinocillin Pivoxil,D000561,D02.065.589.099.750.124.036; D02.886.108.750.124.036; D03.633.100.300.750.124.036
Amebiasis,D000562,C01.610.752.049
Amebicides,D000563,D27.505.954.122.250.100.055
Ameloblastoma,D000564,C04.557.695.065
Ameloblasts,D000565,A11.436.107
Amelogenesis,D000566,G07.345.500.325.377.750.190
Amelogenesis Imperfecta,D000567,C07.650.800.295.250; C07.793.700.295.250; C16.131.850.800.295.250
Amenorrhea,D000568,C23.550.568.500
Americas,D000569,Z01.107
American Cancer Society,D000570,N03.540.630.780.080
American Dental Association,D000571,N03.540.828.506.274
American Heart Association,D000572,N03.540.630.780.110
American Hospital Association,D000573,N03.540.828.540.080
American Medical Association,D000574,N03.540.828.589.274
American Nurses' Association,D000575,N03.540.828.672.274
Americium,D000576,D01.268.271.100.050; D01.268.556.037; D01.496.749.305.100.050; D01.552.020.086; D01.552.544.037
Amides,D000577,D02.065
Amidines,D000578,D02.078
Amidinotransferases,D000579,D08.811.913.555.150
Amido Black,D000580,D02.172.029; D02.455.426.559.847.638.555.220; D02.886.645.600.080.050.650.025; D04.615.638.555.220
Amidohydrolases,D000581,D08.811.277.087
Amidophosphoribosyltransferase,D000582,D08.811.913.400.725.130
Amikacin,D000583,D09.408.051.476.060
Amiloride,D000584,D03.383.679.149
Aminacrine,D000585,D03.633.300.046.250.200
Amination,D000586,G02.111.053; G02.607.110; G03.068
Oxidoreductases Acting on CH-NH Group Donors,D000587,D08.811.682.662
Amines,D000588,D02.092
Amino Acid Chloromethyl Ketones,D000590,D12.125.065
Amino Acid Isomerases,D000591,D08.811.399.894.200
"Amino Acid Metabolism, Inborn Errors",D000592,C16.320.565.100; C18.452.648.100
Amino Acid Oxidoreductases,D000594,D08.811.682.664.500
Amino Acid Sequence,D000595,G02.111.570.060; L01.462.750.245.667.060
Amino Acids,D000596,D12.125
"Amino Acids, Branched-Chain",D000597,D12.125.070
"Amino Acids, Cyclic",D000598,D12.125.072
"Amino Acids, Diamino",D000599,D12.125.095
"Amino Acids, Dicarboxylic",D000600,D12.125.119
"Amino Acids, Essential",D000601,D12.125.142
"Amino Acids, Peptides, and Proteins",D000602,D12
"Amino Acids, Sulfur",D000603,D02.886.030; D12.125.166
Amino Acyl-tRNA Synthetases,D000604,D08.811.464.263.200
Amino Alcohols,D000605,D02.033.100; D02.092.063
Amino Sugars,D000606,D09.067
Aminoacetonitrile,D000607,D02.626.080.085
Renal Aminoacidurias,D000608,C12.050.351.968.419.815.885; C12.200.777.419.815.885; C12.950.419.815.885; C16.320.831.885
Aminoacridines,D000609,D03.633.300.046.250
Aminobiphenyl Compounds,D000611,D02.455.426.559.389.185.060
4-Aminobutyrate Transaminase,D000612,D08.811.913.477.700.200
Aminobutyrates,D000613,D02.241.081.114.500; D12.125.190
Aminocaproates,D000614,D02.241.081.193.150; D12.125.213
Aminoethylphosphonic Acid,D000615,D02.705.429.249
Aminoglutethimide,D000616,D03.383.621.808.425.100
Aminoglycosides,D000617,D09.408.051
Aminohippuric Acids,D000618,D02.065.277.431.192; D02.241.223.100.100.100; D02.241.755.360.192; D02.455.426.559.389.127.085.067
Aminohydrolases,D000619,D08.811.277.151
Aminoimidazole Carboxamide,D000620,D03.383.129.308.030
Aminoisobutyric Acids,D000621,D02.241.081.114.968.249; D12.125.070.075; D12.125.190.055
Aminolevulinic Acid,D000622,D02.241.755.547.276; D12.125.262
Porphobilinogen Synthase,D000623,D08.811.520.241.300.550
5-Aminolevulinate Synthetase,D000624,D08.811.913.050.276
Aminooxyacetic Acid,D000625,D02.092.570.050; D02.241.081.018.207
Aminopeptidases,D000626,D08.811.277.656.350.100
Aminophenols,D000627,D02.092.146.100; D02.455.426.559.389.657.050
Aminophylline,D000628,D02.092.782.258.368.050; D03.633.100.759.758.824.751.075; D26.310.048
Aminopropionitrile,D000629,D02.626.151
Aminopterin,D000630,D03.633.100.733.631.192
Aminopyridines,D000631,D02.092.080; D03.383.725.050
Aminopyrine,D000632,D03.383.129.539.850.077
Aminopyrine N-Demethylase,D000633,D08.811.682.662.582.276
Aminoquinolines,D000634,D03.633.100.810.050
Aminorex,D000635,D03.383.129.462.050
Aminosalicylic Acids,D000636,D02.241.223.100.300.595.100; D02.241.511.390.595.100; D02.455.426.559.389.127.281.595.100; D02.455.426.559.389.657.410.595.100
Transaminases,D000637,D08.811.913.477.700
Amiodarone,D000638,D03.633.100.127.075
Amitriptyline,D000639,D02.455.426.559.847.181.384.100; D04.615.181.384.100
Amitrole,D000640,D03.383.129.799.100
Ammonia,D000641,D01.362.075; D01.625.050
Ammonia-Lyases,D000642,D08.811.520.232.400
Ammonium Chloride,D000643,D01.210.450.150.050; D01.625.062.249
Quaternary Ammonium Compounds,D000644,D01.625.062.500; D02.092.877; D02.675.276
Ammonium Sulfate,D000645,D01.625.062.374; D01.875.800.800.850.050
Ammotherapy,D000646,E02.056.020; E02.565.020
Amnesia,D000647,C10.597.606.525.100; C23.888.592.604.529.100; F01.700.625.100; F03.615.200
"Amnesia, Retrograde",D000648,C10.597.606.525.100.150; C23.888.592.604.529.100.150; F01.700.625.100.150; F03.615.200.150
Amniocentesis,D000649,E01.370.225.500.384.050; E01.370.225.998.329.309; E01.370.378.630.050; E04.665.600.309; E05.200.500.384.050; E05.200.998.329.309; E05.242.384.050
Amnion,D000650,A10.615.284.277; A16.254.750.277
Amniotic Band Syndrome,D000652,C16.614.042
Amniotic Fluid,D000653,A12.098; A16.378.149
Amobarbital,D000654,D03.383.742.698.253.077
Amodiaquine,D000655,D03.633.100.810.050.060
Amoeba,D000656,B01.046.500.100.700.089
Amoxapine,D000657,D03.633.300.347.500.040
Amoxicillin,D000658,D02.065.589.099.750.750.050.050; D02.886.108.750.750.050.050; D03.633.100.300.750.750.050.050
AMP Deaminase,D000659,D08.811.277.151.653.060
Amphetamine,D000661,D02.092.471.683.152.110
Amphetamines,D000662,D02.092.471.683.152
Amphibians,D000663,B01.050.150.900.090
Amphibian Venoms,D000664,D20.888.033; D23.946.833.033
Ampholyte Mixtures,D000665,D27.720.470.280.060
Amphotericin B,D000666,D02.540.576.500.500
Ampicillin,D000667,D02.065.589.099.750.750.050; D02.886.108.750.750.050; D03.633.100.300.750.750.050
Ampicillin Resistance,D000668,G06.099.225.500.600.050; G06.225.347.500.600.050; G07.690.773.984.269.347.500.600.050
"Amplifiers, Electronic",D000669,E07.305.061
Amprolium,D000670,D03.383.725.676.152
"Amputation, Surgical",D000671,E04.555.080
Amputation Stumps,D000672,A01.378.100
"Amputation, Traumatic",D000673,C26.062
Amputees,D000674,M01.150.100
Ampyrone,D000675,D03.383.129.539.850.077.025
Amrinone,D000676,D02.092.080.085; D03.383.725.050.085
Amsacrine,D000677,D03.633.300.046.250.225
Amygdalin,D000678,D02.626.175; D09.408.348.050
Amygdala,D000679,A08.186.211.180.090; A08.186.211.200.885.287.249.152
Amyl Nitrite,D000680,D02.633.025
Amylases,D000681,D08.811.277.450.066
Amyloid,D000682,D05.500.049; D12.776.049
Serum Amyloid P-Component,D000683,D09.400.430.940; D12.776.049.407.875; D12.776.124.050.001.730; D12.776.395.690
Serum Amyloid A Protein,D000685,D12.776.049.407.750; D12.776.124.050.725
Amyloidosis,D000686,C18.452.845.500
Amylopectin,D000687,D09.301.915.194; D09.698.365.855.194
Amylose,D000688,D09.301.915.361; D09.698.365.855.361
Amyotrophic Lateral Sclerosis,D000690,C10.228.854.139; C10.574.562.250; C10.574.950.050; C10.668.467.250; C18.452.845.800.050
Anabasine,D000691,D03.132.066; D03.383.621.050
Anaerobiosis,D000693,G02.111.062; G03.078
Anal Gland Neoplasms,D000694,C04.588.083; C04.588.274.476.411.307.790.040.040; C06.301.371.411.307.790.040.040; C06.405.249.411.307.790.040.040; C06.405.469.491.307.790.040.040; C06.405.469.860.101.163.083; C06.405.469.860.180.500.040.040; C22.073
Anal Sacs,D000695,A13.073
Central Nervous System Stimulants,D000697,D27.505.696.282; D27.505.954.427.220
Analgesia,D000698,E03.091
"Pain Insensitivity, Congenital",D000699,C10.668.829.700; C16.320.775
Analgesics,D000700,D27.505.696.663.850.014; D27.505.954.427.040
"Analgesics, Opioid",D000701,D27.505.696.277.600.500; D27.505.696.663.850.014.760.500; D27.505.954.427.040.550.500; D27.505.954.427.210.600.500
Analog-Digital Conversion,D000703,L01.224.230.260.280.080
Analysis of Variance,D000704,E05.318.740.150; N05.715.360.750.125; N06.850.520.830.150
Anaphase,D000705,G04.144.220.220.687.222; G04.144.220.220.781.050; G05.113.220.687.250; G05.113.220.781.050
Anaphylatoxins,D000706,D12.776.124.486.274.024
Anaphylaxis,D000707,C20.543.480.099
Anaplasia,D000708,C04.697.045; C23.550.727.045
Anaplasma,D000709,B03.440.664.750.050; B03.660.050.783.500.050
Anaplasmataceae,D000710,B03.440.664.750; B03.660.050.783.500
Anaplasmataceae Infections,D000711,C01.150.252.400.054
Anaplasmosis,D000712,C01.150.252.400.054.500; C01.920.930.163; C22.085
"Anastomosis, Roux-en-Y",D000713,E04.035.070; E04.210.070
"Anastomosis, Surgical",D000714,E04.035
Anatomy,D000715,H01.158.100
"Anatomy, Artistic",D000716,H01.158.100.091; K01.093.410.100
"Anatomy, Comparative",D000717,H01.158.100.154
"Anatomy, Regional",D000718,H01.158.100.216
"Anatomy, Veterinary",D000719,H01.158.100.279
"Ancillary Services, Hospital",D000720,N02.278.216.500.500; N04.452.442.452.060
Ancrod,D000721,D08.811.277.656.300.760.955.060; D08.811.277.656.959.350.955.060; D20.888.850.960.200.050; D23.946.833.850.960.200.050
Ancylostoma,D000722,B01.050.500.500.294.400.968.100.100
Ancylostomatoidea,D000723,B01.050.500.500.294.400.968.100
Ancylostomiasis,D000724,C01.610.335.508.700.775.455.154
Andorra,D000725,Z01.542.049
Androgen Antagonists,D000726,D06.347.065; D27.505.696.399.450.065
Androgen-Binding Protein,D000727,D12.776.157.065
Androgens,D000728,D27.505.696.399.472.161
Androstadienes,D000730,D04.210.500.054.079.129
Androstanes,D000731,D04.210.500.054
Androstanols,D000732,D04.210.500.054.040
Androstatrienes,D000733,D04.210.500.054.079.229
Androstenediols,D000734,D04.210.500.054.079.429.154
Androstenedione,D000735,D04.210.500.054.079.329; D04.210.500.578.502.112; D06.472.040.502.112; D06.472.334.851.968.875
Androstenes,D000736,D04.210.500.054.079
Androstenols,D000737,D04.210.500.054.079.429
Androsterone,D000738,D04.210.500.054.040.129; D04.210.500.578.502.195; D06.472.040.502.195; D06.472.334.851.968.937
Anecdotes as Topic,D000739,K01.517.067
Anemia,D000740,C15.378.050
"Anemia, Aplastic",D000741,C15.378.050.085; C15.378.190.223.250
"Anemia, Dyserythropoietic, Congenital",D000742,C15.378.050.141.150.095; C16.320.070.095
"Anemia, Hemolytic",D000743,C15.378.050.141
"Anemia, Hemolytic, Autoimmune",D000744,C15.378.050.141.125; C20.111.175
"Anemia, Hemolytic, Congenital",D000745,C15.378.050.141.150; C16.320.070
